condition,algorithm,seed,lambda,domain_id,train_count,test_accuracy,loss,empirical_weight,deployment_weight,source,alpha_eval,head_domain_id,tail_domain_id,is_head_domain,is_tail_domain
near_missing_tail,groupdro,3,,0.5,350,0.5535,2.0081149339675903,0.04375,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,groupdro,3,,0.6,0,0.4802,2.346293807029724,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,groupdro,3,,0.7,0,0.3993,2.7500046491622925,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,groupdro,3,,0.8,0,0.3292,3.0917391777038574,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,groupdro,3,,0.9,50,0.2516,3.4457706212997437,0.00625,0.09090909090909091,main_eval,,0.1,0.9,0,1
near_missing_tail,groupdro,3,,1.0,0,0.1732,3.8554168939590454,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
missing_tail,inftask,4,,0.0,0,0.9453,0.39335930347442627,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
missing_tail,inftask,4,,0.1,6000,0.8615,0.4566968232393265,0.75,0.09090909090909091,main_eval,,0.1,0.9,1,0
missing_tail,inftask,4,,0.2,1500,0.7898,0.5120845139026642,0.1875,0.09090909090909091,main_eval,,0.1,0.9,0,0
missing_tail,inftask,4,,0.3,0,0.7101,0.5785706341266632,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
missing_tail,inftask,4,,0.4,0,0.6662,0.6431120038032532,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
missing_tail,inftask,4,,0.5,500,0.6094,0.7204625606536865,0.0625,0.09090909090909091,main_eval,,0.1,0.9,0,0
missing_tail,inftask,4,,0.6,0,0.5618,0.7847017049789429,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
missing_tail,inftask,4,,0.7,0,0.5205,0.8437148332595825,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
missing_tail,inftask,4,,0.8,0,0.4572,0.9281500279903412,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
missing_tail,inftask,4,,0.9,0,0.413,0.9927124083042145,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,1
missing_tail,inftask,4,,1.0,0,0.37,1.053137481212616,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,erm,0,,0.0,0,0.7109,0.929574728012085,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,erm,0,,0.1,2000,0.6964,0.976937860250473,0.25,0.09090909090909091,main_eval,,0.1,0.9,1,0
balanced_visible,erm,0,,0.2,2000,0.6772,1.064643383026123,0.25,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,erm,0,,0.3,0,0.6656,1.0985135436058044,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,erm,0,,0.4,0,0.6529,1.1548611521720886,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,erm,0,,0.5,2000,0.6443,1.1719672679901123,0.25,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,erm,0,,0.6,0,0.6286,1.2440611124038696,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,erm,0,,0.7,0,0.6281,1.271502673625946,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,erm,0,,0.8,0,0.6175,1.2740586996078491,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,erm,0,,0.9,2000,0.5947,1.368902325630188,0.25,0.09090909090909091,main_eval,,0.1,0.9,0,1
balanced_visible,erm,0,,1.0,0,0.5871,1.4126686453819275,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,inftask,4,,0.0,0,0.8731,0.4559059590101242,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,inftask,4,,0.1,5800,0.8227,0.4990123212337494,0.725,0.09090909090909091,main_eval,,0.1,0.9,1,0
near_missing_tail,inftask,4,,0.2,1800,0.7708,0.5372072160243988,0.225,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,inftask,4,,0.3,0,0.7068,0.5824146568775177,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,inftask,4,,0.4,0,0.6672,0.6428035199642181,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,inftask,4,,0.5,350,0.6211,0.6957775950431824,0.04375,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,inftask,4,,0.6,0,0.5634,0.7711403071880341,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,inftask,4,,0.7,0,0.5174,0.8288390934467316,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,inftask,4,,0.8,0,0.4719,0.8798277080059052,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,inftask,4,,0.9,50,0.4217,0.9574873745441437,0.00625,0.09090909090909091,main_eval,,0.1,0.9,0,1
near_missing_tail,inftask,4,,1.0,0,0.3801,1.006645917892456,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,iro,3,,0.0,0,0.8291,0.5160528421401978,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,iro,3,,0.1,5800,0.788,0.5425957441329956,0.725,0.09090909090909091,main_eval,,0.1,0.9,1,0
near_missing_tail,iro,3,,0.2,1800,0.7514,0.5692963302135468,0.225,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,iro,3,,0.3,0,0.6941,0.5921067595481873,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,iro,3,,0.4,0,0.6573,0.6309322714805603,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,iro,3,,0.5,350,0.615,0.6645048558712006,0.04375,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,iro,3,,0.6,0,0.5795,0.7047887146472931,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,iro,3,,0.7,0,0.5421,0.7379281520843506,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,iro,3,,0.8,0,0.4979,0.7815470695495605,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
near_missing_tail,iro,3,,0.9,50,0.4668,0.8161863386631012,0.00625,0.09090909090909091,main_eval,,0.1,0.9,0,1
near_missing_tail,iro,3,,1.0,0,0.4284,0.8459942638874054,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,4,,0.0,0,0.9149,0.22072795778512955,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,4,,0.1,5000,0.8426,0.5538958609104156,0.625,0.09090909090909091,main_eval,,0.1,0.9,1,0
long_tail_visible,erm,4,,0.2,2000,0.774,0.8980384171009064,0.25,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,4,,0.3,0,0.6968,1.2979958057403564,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,4,,0.4,0,0.6334,1.6117662191390991,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,4,,0.5,800,0.5552,1.9884881973266602,0.1,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,4,,0.6,0,0.4987,2.24513578414917,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,4,,0.7,0,0.4223,2.675359845161438,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,4,,0.8,0,0.3547,3.001737356185913,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
long_tail_visible,erm,4,,0.9,200,0.2796,3.357617497444153,0.025,0.09090909090909091,main_eval,,0.1,0.9,0,1
long_tail_visible,erm,4,,1.0,0,0.2171,3.670079231262207,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,erm,2,,0.0,0,0.7115,0.9201483726501465,0.0,0.09090909090909091,main_eval,,0.1,0.9,0,0
balanced_visible,erm,2,,0.1,2000,0.6996,0.9728759825229645,0.25,0.09090909090909091,main_eval,,0.1,0.9,1,0
