repetition,deployment_winner,empirical_winner,reversal,deployment_gap,empirical_gap,missing_domains,observed_tail,empirical_tail_weight
648,tail_favored,tail_favored,0,0.04999999999999993,0.04897660818713434,0,1,0.03125
649,tail_favored,tail_favored,0,0.04999999999999993,0.09043209876543212,0,1,0.0625
650,tail_favored,tail_favored,0,0.04999999999999993,0.059930220075147644,0,1,0.09375
651,tail_favored,head_favored,1,0.04999999999999993,0.005994152046783663,0,1,0.0625
652,tail_favored,tail_favored,0,0.04999999999999993,0.04074074074074052,0,1,0.125
653,tail_favored,tail_favored,0,0.04999999999999993,0.060141093474426865,0,1,0.09375
654,tail_favored,tail_favored,0,0.04999999999999993,0.13024691358024687,0,1,0.125
655,tail_favored,head_favored,1,0.04999999999999993,0.01790123456790127,0,1,0.0625
656,tail_favored,tail_favored,0,0.04999999999999993,0.041975308641975295,0,1,0.0625
657,tail_favored,tail_favored,0,0.04999999999999993,0.12407407407407395,0,1,0.125
658,tail_favored,tail_favored,0,0.04999999999999993,0.10214424951267048,0,1,0.09375
659,tail_favored,head_favored,1,0.04999999999999993,0.05509115927072583,0,1,0.0625
660,tail_favored,tail_favored,0,0.04999999999999993,0.05942170240415845,0,1,0.125
661,tail_favored,tail_favored,0,0.04999999999999993,0.13954248366013067,0,1,0.09375
662,tail_favored,head_favored,1,0.04999999999999993,0.1365857454092747,0,1,0.0625
663,tail_favored,tail_favored,0,0.04999999999999993,0.09395424836601302,0,1,0.15625
664,tail_favored,tail_favored,0,0.04999999999999993,0.11759545923632603,0,1,0.1875
665,tail_favored,tail_favored,0,0.04999999999999993,0.14012727898176813,0,1,0.09375
666,tail_favored,tail_favored,0,0.04999999999999993,0.05653594771241832,0,1,0.0625
667,tail_favored,tail_favored,0,0.04999999999999993,0.06633986928104574,0,1,0.15625
668,tail_favored,tail_favored,0,0.04999999999999993,0.027469135802469125,0,1,0.0625
669,tail_favored,tail_favored,0,0.04999999999999993,0.03926237161531276,0,1,0.0625
670,tail_favored,tail_favored,0,0.04999999999999993,0.09629629629629632,0,1,0.15625
671,tail_favored,tail_favored,0,0.04999999999999993,0.1250077808901338,0,1,0.15625
672,tail_favored,tail_favored,0,0.04999999999999993,0.07142338416848204,0,1,0.09375
673,tail_favored,tail_favored,0,0.04999999999999993,0.11419753086419754,0,1,0.0625
674,tail_favored,tail_favored,0,0.04999999999999993,0.20050835148874357,0,1,0.1875
675,tail_favored,tail_favored,0,0.04999999999999993,0.11045751633986933,0,1,0.125
676,tail_favored,tail_favored,0,0.04999999999999993,0.15582010582010575,0,1,0.15625
677,tail_favored,head_favored,1,0.04999999999999993,0.10061728395061725,0,1,0.03125
678,tail_favored,head_favored,1,0.04999999999999993,0.061111111111111116,0,0,0.0
679,tail_favored,tail_favored,0,0.04999999999999993,0.04691358024691339,0,1,0.1875
680,tail_favored,tail_favored,0,0.04999999999999993,0.05996732026143792,0,1,0.0625
681,tail_favored,tail_favored,0,0.04999999999999993,0.06851851851851853,0,1,0.15625
682,tail_favored,head_favored,1,0.04999999999999993,0.21132521974306967,0,0,0.0
683,tail_favored,tail_favored,0,0.04999999999999993,0.09170557111733574,0,1,0.125
684,tail_favored,tail_favored,0,0.04999999999999993,0.08039215686274503,0,1,0.03125
685,tail_favored,tail_favored,0,0.04999999999999993,0.07923976608187117,0,1,0.09375
686,tail_favored,tail_favored,0,0.04999999999999993,0.04432404540763679,0,1,0.125
687,tail_favored,tail_favored,0,0.04999999999999993,0.07940220922677055,0,1,0.1875
688,tail_favored,head_favored,1,0.04999999999999993,0.018827160493827266,0,1,0.0625
689,tail_favored,tail_favored,0,0.04999999999999993,0.006871345029239695,0,1,0.0625
690,tail_favored,tail_favored,0,0.04999999999999993,0.08250773993808047,0,1,0.09375
691,tail_favored,tail_favored,0,0.04999999999999993,0.011111111111111183,0,1,0.0625
692,tail_favored,head_favored,1,0.04999999999999993,0.019370172311348743,0,1,0.09375
693,tail_favored,tail_favored,0,0.04999999999999993,0.011972667855020713,0,1,0.03125
694,tail_favored,tail_favored,0,0.04999999999999993,0.16437908496732018,0,1,0.1875
695,tail_favored,head_favored,1,0.04999999999999993,0.001943584451324365,0,1,0.09375
696,tail_favored,head_favored,1,0.04999999999999993,0.009855521155830882,0,1,0.0625
697,tail_favored,tail_favored,0,0.04999999999999993,0.10159958720330237,0,1,0.09375
698,tail_favored,tail_favored,0,0.04999999999999993,0.06978939724037758,0,1,0.1875
699,tail_favored,tail_favored,0,0.04999999999999993,0.08611111111111103,0,1,0.125
700,tail_favored,tail_favored,0,0.04999999999999993,0.0704678362573099,0,1,0.09375
701,tail_favored,tail_favored,0,0.04999999999999993,0.10555555555555562,0,1,0.15625
702,tail_favored,tail_favored,0,0.04999999999999993,0.26051198257080604,0,1,0.125
703,tail_favored,tail_favored,0,0.04999999999999993,0.04981844589687723,0,1,0.0625
704,tail_favored,head_favored,1,0.04999999999999993,0.012345679012345623,0,1,0.125
705,tail_favored,tail_favored,0,0.04999999999999993,0.018228031953522295,0,1,0.125
706,tail_favored,tail_favored,0,0.04999999999999993,0.10760233918128659,0,1,0.15625
707,tail_favored,tail_favored,0,0.04999999999999993,0.06851851851851853,0,1,0.0625
708,tail_favored,tail_favored,0,0.04999999999999993,0.08030303030303027,0,1,0.09375
709,tail_favored,tail_favored,0,0.04999999999999993,0.10555555555555557,0,1,0.0625
710,tail_favored,tail_favored,0,0.04999999999999993,0.03646125116713361,0,1,0.09375
711,tail_favored,tail_favored,0,0.04999999999999993,0.08376906318082766,0,1,0.0625
712,tail_favored,head_favored,1,0.04999999999999993,0.028976034858387956,0,1,0.1875
713,tail_favored,tail_favored,0,0.04999999999999993,0.0009803921568626306,0,1,0.09375
714,tail_favored,tail_favored,0,0.04999999999999993,0.11226350189198497,0,1,0.15625
715,tail_favored,tail_favored,0,0.04999999999999993,0.0817719680464779,0,1,0.1875
716,tail_favored,tail_favored,0,0.04999999999999993,0.16913250148544268,0,1,0.125
717,tail_favored,tail_favored,0,0.04999999999999993,0.07679738562091498,0,1,0.09375
718,tail_favored,tail_favored,0,0.04999999999999993,0.1581871345029241,0,1,0.3125
719,tail_favored,tail_favored,0,0.04999999999999993,0.040196078431372406,0,1,0.1875
720,tail_favored,tail_favored,0,0.04999999999999993,0.05326797385620918,0,1,0.125
721,tail_favored,tail_favored,0,0.04999999999999993,0.11349206349206337,0,1,0.09375
722,tail_favored,tail_favored,0,0.04999999999999993,0.0744238046095631,0,1,0.09375
723,tail_favored,tail_favored,0,0.04999999999999993,0.10555555555555546,0,1,0.125
724,tail_favored,tail_favored,0,0.04999999999999993,0.03202614379084967,0,1,0.125
725,tail_favored,tail_favored,0,0.04999999999999993,0.02512077294685988,0,1,0.0625
726,tail_favored,tail_favored,0,0.04999999999999993,0.07414669571532317,0,1,0.0625
727,tail_favored,tail_favored,0,0.04999999999999993,0.015196078431372606,0,1,0.125
728,tail_favored,tail_favored,0,0.04999999999999993,0.0728758169934639,0,1,0.1875
729,tail_favored,tail_favored,0,0.04999999999999993,0.008424110384894767,0,1,0.125
730,tail_favored,tail_favored,0,0.04999999999999993,0.11009440813362381,0,1,0.125
731,tail_favored,tail_favored,0,0.04999999999999993,0.11917211328976024,0,1,0.15625
732,tail_favored,head_favored,1,0.04999999999999993,0.03720330237358105,0,1,0.09375
733,tail_favored,tail_favored,0,0.04999999999999993,0.06218062982768863,0,1,0.125
734,tail_favored,tail_favored,0,0.04999999999999993,0.08086419753086416,0,1,0.1875
735,tail_favored,head_favored,1,0.04999999999999993,0.03599931200550388,0,1,0.125
736,tail_favored,tail_favored,0,0.04999999999999993,0.08031953522149593,0,1,0.09375
737,tail_favored,head_favored,1,0.04999999999999993,0.015432098765432167,0,1,0.0625
738,tail_favored,head_favored,1,0.04999999999999993,0.008823529411764786,0,1,0.09375
739,tail_favored,tail_favored,0,0.04999999999999993,0.06113895850737944,0,1,0.03125
740,tail_favored,tail_favored,0,0.04999999999999993,0.018868249054007635,0,1,0.09375
741,tail_favored,head_favored,1,0.04999999999999993,0.043314093314093305,0,1,0.03125
742,tail_favored,tail_favored,0,0.04999999999999993,0.03366013071895424,0,1,0.125
743,tail_favored,head_favored,1,0.04999999999999993,0.015302144249512706,0,1,0.125
744,tail_favored,tail_favored,0,0.04999999999999993,0.0037037037037036535,0,0,0.0
745,tail_favored,tail_favored,0,0.04999999999999993,0.04401280980228339,0,1,0.09375
746,tail_favored,tail_favored,0,0.04999999999999993,0.08086419753086405,0,1,0.21875
747,tail_favored,tail_favored,0,0.04999999999999993,0.0689594356261023,0,1,0.15625
748,tail_favored,tail_favored,0,0.04999999999999993,0.04232026143790846,0,1,0.15625
749,tail_favored,tail_favored,0,0.04999999999999993,0.06977984176126584,0,1,0.125
750,tail_favored,head_favored,1,0.04999999999999993,0.020424836601307228,0,1,0.03125
751,tail_favored,head_favored,1,0.04999999999999993,0.06194653299916464,0,1,0.0625
752,tail_favored,tail_favored,0,0.04999999999999993,0.07339181286549701,0,1,0.09375
753,tail_favored,tail_favored,0,0.04999999999999993,0.07139037433155088,0,1,0.0625
754,tail_favored,head_favored,1,0.04999999999999993,0.08226694186446515,0,1,0.15625
755,tail_favored,tail_favored,0,0.04999999999999993,0.09783950617283943,0,1,0.1875
756,tail_favored,head_favored,1,0.04999999999999993,0.004466230936819193,0,1,0.09375
757,tail_favored,tail_favored,0,0.04999999999999993,0.09213966288269687,0,1,0.125
758,tail_favored,tail_favored,0,0.04999999999999993,0.023856209150326824,0,1,0.15625
759,tail_favored,tail_favored,0,0.04999999999999993,0.13173210804789742,0,1,0.125
760,tail_favored,tail_favored,0,0.04999999999999993,0.056879944960440354,0,1,0.09375
761,tail_favored,head_favored,1,0.04999999999999993,0.0339181286549709,0,1,0.03125
762,tail_favored,tail_favored,0,0.04999999999999993,0.1253086419753086,0,1,0.125
763,tail_favored,tail_favored,0,0.04999999999999993,0.13135534915720676,0,1,0.09375
764,tail_favored,tail_favored,0,0.04999999999999993,0.14519168291098106,0,1,0.15625
765,tail_favored,tail_favored,0,0.04999999999999993,0.0962962962962961,0,1,0.125
766,tail_favored,tail_favored,0,0.04999999999999993,0.024582425562817867,0,1,0.0625
767,tail_favored,tail_favored,0,0.04999999999999993,0.015944272445820418,0,1,0.0625
768,tail_favored,tail_favored,0,0.04999999999999993,0.10092592592592586,0,1,0.125
769,tail_favored,tail_favored,0,0.04999999999999993,0.08443794671864846,0,1,0.15625
770,tail_favored,tail_favored,0,0.04999999999999993,0.11790123456790114,0,1,0.09375
771,tail_favored,head_favored,1,0.04999999999999993,0.09760348583877987,0,0,0.0
772,tail_favored,tail_favored,0,0.04999999999999993,0.0393048128342246,0,1,0.15625
773,tail_favored,tail_favored,0,0.04999999999999993,0.0839506172839507,0,1,0.15625
774,tail_favored,tail_favored,0,0.04999999999999993,0.003216374269005673,0,1,0.0625
775,tail_favored,head_favored,1,0.04999999999999993,0.033986928104575154,0,1,0.0625
776,tail_favored,head_favored,1,0.04999999999999993,0.01063907044299206,0,0,0.0
777,tail_favored,tail_favored,0,0.04999999999999993,0.033686067019400356,0,1,0.125
778,tail_favored,head_favored,1,0.04999999999999993,0.0782679738562091,0,1,0.125
779,tail_favored,head_favored,1,0.04999999999999993,0.02293697205977907,0,1,0.09375
780,tail_favored,tail_favored,0,0.04999999999999993,0.05137598899208795,0,1,0.1875
781,tail_favored,tail_favored,0,0.04999999999999993,0.1259414877061935,0,1,0.0625
782,tail_favored,tail_favored,0,0.04999999999999993,0.13333333333333341,0,1,0.15625
783,tail_favored,tail_favored,0,0.04999999999999993,0.053086419753086256,0,1,0.0625
784,tail_favored,tail_favored,0,0.04999999999999993,0.006484348125215034,0,1,0.0625
785,tail_favored,tail_favored,0,0.04999999999999993,0.015969215969215966,0,1,0.0625
786,tail_favored,head_favored,1,0.04999999999999993,0.06020334059549759,0,1,0.03125
787,tail_favored,head_favored,1,0.04999999999999993,0.0731319038336582,0,1,0.125
788,tail_favored,head_favored,1,0.04999999999999993,0.014814814814815058,0,1,0.03125
789,tail_favored,tail_favored,0,0.04999999999999993,0.040740740740740744,0,1,0.09375
790,tail_favored,tail_favored,0,0.04999999999999993,0.14061200237670818,0,1,0.15625
791,tail_favored,tail_favored,0,0.04999999999999993,0.04932903918411158,0,1,0.0625
792,tail_favored,tail_favored,0,0.04999999999999993,0.093515651874785,0,1,0.0625
793,tail_favored,tail_favored,0,0.04999999999999993,0.03716699155295633,0,1,0.0625
794,tail_favored,tail_favored,0,0.04999999999999993,0.05980392156862746,0,1,0.0625
795,tail_favored,tail_favored,0,0.04999999999999993,0.01783625730994154,0,1,0.09375
796,tail_favored,head_favored,1,0.04999999999999993,0.07002923976608205,0,1,0.03125
797,tail_favored,tail_favored,0,0.04999999999999993,0.037788097695218514,0,1,0.09375
798,tail_favored,tail_favored,0,0.04999999999999993,0.023684210526315752,0,1,0.0625
799,tail_favored,tail_favored,0,0.04999999999999993,0.08703703703703691,0,1,0.15625
800,tail_favored,tail_favored,0,0.04999999999999993,0.0570987654320988,0,1,0.1875
801,tail_favored,tail_favored,0,0.04999999999999993,0.13968772694262882,0,1,0.0625
802,tail_favored,tail_favored,0,0.04999999999999993,0.04558823529411771,0,1,0.09375
803,tail_favored,tail_favored,0,0.04999999999999993,0.08703703703703702,0,1,0.15625
804,tail_favored,tail_favored,0,0.04999999999999993,0.04727668845315902,0,1,0.0625
805,tail_favored,tail_favored,0,0.04999999999999993,0.012313190383365757,0,1,0.03125
806,tail_favored,tail_favored,0,0.04999999999999993,0.16147421931735645,0,1,0.21875
807,tail_favored,tail_favored,0,0.04999999999999993,0.08611111111111108,0,1,0.09375
808,tail_favored,tail_favored,0,0.04999999999999993,0.10277777777777775,0,1,0.03125
809,tail_favored,head_favored,1,0.04999999999999993,0.05706504824151876,0,1,0.0625
810,tail_favored,tail_favored,0,0.04999999999999993,0.11153641679957466,0,1,0.09375
811,tail_favored,tail_favored,0,0.04999999999999993,0.062345679012345556,0,0,0.0
812,tail_favored,tail_favored,0,0.04999999999999993,0.04206349206349197,0,1,0.03125
813,tail_favored,tail_favored,0,0.04999999999999993,0.03398774714564168,0,1,0.09375
814,tail_favored,tail_favored,0,0.04999999999999993,0.14444444444444426,0,1,0.15625
815,tail_favored,tail_favored,0,0.04999999999999993,0.01284829721362235,0,1,0.125
816,tail_favored,head_favored,1,0.04999999999999993,0.0186274509803922,0,1,0.09375
817,tail_favored,head_favored,1,0.04999999999999993,0.02688338493292064,0,1,0.09375
818,tail_favored,tail_favored,0,0.04999999999999993,0.043827160493827066,0,1,0.09375
819,tail_favored,head_favored,1,0.04999999999999993,0.025000000000000133,0,1,0.09375
820,tail_favored,tail_favored,0,0.04999999999999993,0.05653594771241832,0,1,0.15625
821,tail_favored,tail_favored,0,0.04999999999999993,0.06879084967320259,0,1,0.15625
822,tail_favored,head_favored,1,0.04999999999999993,0.03730158730158739,0,1,0.09375
823,tail_favored,tail_favored,0,0.04999999999999993,0.15767113863089094,0,1,0.15625
824,tail_favored,tail_favored,0,0.04999999999999993,0.022136222910216663,0,1,0.125
825,tail_favored,tail_favored,0,0.04999999999999993,0.06601307189542471,0,1,0.03125
826,tail_favored,tail_favored,0,0.04999999999999993,0.06771585827313398,0,1,0.0625
827,tail_favored,tail_favored,0,0.04999999999999993,0.04738562091503262,0,1,0.09375
828,tail_favored,head_favored,1,0.04999999999999993,0.031699346405228646,0,1,0.125
829,tail_favored,tail_favored,0,0.04999999999999993,0.10311890838206628,0,1,0.09375
830,tail_favored,head_favored,1,0.04999999999999993,0.09143064633260722,0,1,0.03125
831,tail_favored,tail_favored,0,0.04999999999999993,0.14502923976608184,0,1,0.15625
832,tail_favored,tail_favored,0,0.04999999999999993,0.14223817118553955,0,1,0.0625
833,tail_favored,tail_favored,0,0.04999999999999993,0.10847953216374279,0,1,0.09375
834,tail_favored,tail_favored,0,0.04999999999999993,0.08174603174603168,0,1,0.125
835,tail_favored,head_favored,1,0.04999999999999993,0.02172342621259027,0,1,0.09375
836,tail_favored,tail_favored,0,0.04999999999999993,0.007516339869281019,0,1,0.0625
837,tail_favored,tail_favored,0,0.04999999999999993,0.015504720406681272,0,1,0.0625
838,tail_favored,head_favored,1,0.04999999999999993,0.0024691358024693244,0,1,0.03125
839,tail_favored,tail_favored,0,0.04999999999999993,0.08395061728395048,0,1,0.1875
840,tail_favored,tail_favored,0,0.04999999999999993,0.01781305114638454,0,1,0.09375
841,tail_favored,tail_favored,0,0.04999999999999993,0.040740740740740744,0,1,0.125
842,tail_favored,head_favored,1,0.04999999999999993,0.02021604938271604,0,1,0.0625
843,tail_favored,tail_favored,0,0.04999999999999993,0.0006172839506171091,0,1,0.125
844,tail_favored,tail_favored,0,0.04999999999999993,0.015297230003112339,0,1,0.03125
845,tail_favored,head_favored,1,0.04999999999999993,0.005555555555555647,0,1,0.125
846,tail_favored,head_favored,1,0.04999999999999993,0.002287581699346619,0,1,0.03125
847,tail_favored,tail_favored,0,0.04999999999999993,0.10000000000000003,0,1,0.125
848,tail_favored,tail_favored,0,0.04999999999999993,0.1474945533769063,0,1,0.15625
849,tail_favored,tail_favored,0,0.04999999999999993,0.10228758169934632,0,1,0.09375
850,tail_favored,head_favored,1,0.04999999999999993,0.04670231729055263,0,1,0.03125
851,tail_favored,head_favored,1,0.04999999999999993,0.010457516339869244,0,1,0.09375
852,tail_favored,tail_favored,0,0.04999999999999993,0.0981481481481481,0,1,0.125
853,tail_favored,tail_favored,0,0.04999999999999993,0.07069716775599133,0,1,0.125
854,tail_favored,tail_favored,0,0.04999999999999993,0.04897660818713445,0,1,0.125
855,tail_favored,head_favored,1,0.04999999999999993,0.04832451499118162,0,1,0.0625
856,tail_favored,tail_favored,0,0.04999999999999993,0.09907195525044488,0,1,0.0625
857,tail_favored,tail_favored,0,0.04999999999999993,0.17489557226399327,0,1,0.09375
858,tail_favored,tail_favored,0,0.04999999999999993,0.09269005847953221,0,1,0.0625
859,tail_favored,tail_favored,0,0.04999999999999993,0.02839506172839501,0,1,0.09375
860,tail_favored,tail_favored,0,0.04999999999999993,0.07777777777777783,0,1,0.15625
861,tail_favored,tail_favored,0,0.04999999999999993,0.12929136566907468,0,1,0.125
862,tail_favored,tail_favored,0,0.04999999999999993,0.0694358445132438,0,1,0.0625
863,tail_favored,tail_favored,0,0.04999999999999993,0.04465240641711227,0,0,0.0
864,tail_favored,tail_favored,0,0.04999999999999993,0.03725490196078429,0,1,0.0625
865,tail_favored,tail_favored,0,0.04999999999999993,0.0469135802469135,0,1,0.09375
866,tail_favored,tail_favored,0,0.04999999999999993,0.030718954248366015,0,1,0.125
867,tail_favored,tail_favored,0,0.04999999999999993,0.15955493308434493,0,1,0.125
868,tail_favored,tail_favored,0,0.04999999999999993,0.047222222222222276,0,1,0.0625
869,tail_favored,head_favored,1,0.04999999999999993,0.07127814088598394,0,0,0.0
870,tail_favored,head_favored,1,0.04999999999999993,0.08007054673721337,0,1,0.0625
871,tail_favored,tail_favored,0,0.04999999999999993,0.02777777777777768,0,1,0.09375
872,tail_favored,tail_favored,0,0.04999999999999993,0.051997095134350024,0,0,0.0
873,tail_favored,tail_favored,0,0.04999999999999993,0.06823185414516675,0,1,0.125
874,tail_favored,tail_favored,0,0.04999999999999993,0.0017066085693535626,0,1,0.09375
875,tail_favored,tail_favored,0,0.04999999999999993,0.06994949494949487,0,1,0.15625
876,tail_favored,head_favored,1,0.04999999999999993,0.042731829573934954,0,1,0.09375
877,tail_favored,tail_favored,0,0.04999999999999993,0.07459580323357395,0,1,0.03125
878,tail_favored,tail_favored,0,0.04999999999999993,0.07160493827160486,0,1,0.09375
879,tail_favored,tail_favored,0,0.04999999999999993,0.012962962962962954,0,1,0.09375
880,tail_favored,head_favored,1,0.04999999999999993,0.0024691358024693244,0,1,0.03125
881,tail_favored,tail_favored,0,0.04999999999999993,0.022222222222222254,0,1,0.0625
882,tail_favored,tail_favored,0,0.04999999999999993,0.09144620811287457,0,1,0.125
883,tail_favored,head_favored,1,0.04999999999999993,0.02189542483660134,0,1,0.0625
884,tail_favored,tail_favored,0,0.04999999999999993,0.009226770630279435,0,1,0.03125
885,tail_favored,tail_favored,0,0.04999999999999993,0.05701754385964908,0,1,0.125
886,tail_favored,tail_favored,0,0.04999999999999993,0.015256277949776464,0,1,0.0625
887,tail_favored,tail_favored,0,0.04999999999999993,0.03420479302832247,0,1,0.125
888,tail_favored,tail_favored,0,0.04999999999999993,0.037788097695218514,0,1,0.09375
889,tail_favored,head_favored,1,0.04999999999999993,0.006172839506172978,0,1,0.03125
890,tail_favored,tail_favored,0,0.04999999999999993,0.03211214310285515,0,1,0.1875
891,tail_favored,tail_favored,0,0.04999999999999993,0.11608569353667386,0,1,0.125
892,tail_favored,tail_favored,0,0.04999999999999993,0.00987654320987641,0,1,0.09375
893,tail_favored,tail_favored,0,0.04999999999999993,0.07532679738562087,0,1,0.0625
894,tail_favored,tail_favored,0,0.04999999999999993,0.12894736842105253,0,1,0.21875
895,tail_favored,tail_favored,0,0.04999999999999993,0.00424836601307188,0,1,0.09375
896,tail_favored,tail_favored,0,0.04999999999999993,0.1169729880256195,0,1,0.125
897,tail_favored,tail_favored,0,0.04999999999999993,0.16093911248710008,0,1,0.125
898,tail_favored,tail_favored,0,0.04999999999999993,0.0037037037037037646,0,0,0.0
899,tail_favored,tail_favored,0,0.04999999999999993,0.057163742690058306,0,1,0.125
900,tail_favored,tail_favored,0,0.04999999999999993,0.12570806100217863,0,1,0.15625
901,tail_favored,tail_favored,0,0.04999999999999993,0.13888888888888873,0,1,0.125
902,tail_favored,head_favored,1,0.04999999999999993,0.0024691358024692134,0,1,0.0625
903,tail_favored,tail_favored,0,0.04999999999999993,0.1696441539578794,0,1,0.1875
904,tail_favored,head_favored,1,0.04999999999999993,0.011052631578947314,0,1,0.15625
905,tail_favored,head_favored,1,0.04999999999999993,0.03447712418300641,0,1,0.0625
906,tail_favored,head_favored,1,0.04999999999999993,0.0014944769330734742,0,1,0.03125
907,tail_favored,tail_favored,0,0.04999999999999993,0.06512345679012344,0,1,0.15625
908,tail_favored,tail_favored,0,0.04999999999999993,0.0037037037037036535,0,1,0.0625
909,tail_favored,tail_favored,0,0.04999999999999993,0.09101307189542474,0,1,0.1875
910,tail_favored,tail_favored,0,0.04999999999999993,0.04298245614035079,0,1,0.0625
911,tail_favored,head_favored,1,0.04999999999999993,0.045098039215686225,0,1,0.0625
912,tail_favored,tail_favored,0,0.04999999999999993,0.0746913580246914,0,1,0.0625
913,tail_favored,head_favored,1,0.04999999999999993,0.006759545923632593,0,1,0.15625
914,tail_favored,tail_favored,0,0.04999999999999993,0.03641975308641965,0,1,0.09375
915,tail_favored,tail_favored,0,0.04999999999999993,0.08086419753086405,0,1,0.15625
916,tail_favored,tail_favored,0,0.04999999999999993,0.041228070175438725,0,1,0.0625
917,tail_favored,head_favored,1,0.04999999999999993,0.038407292741658106,0,1,0.0625
918,tail_favored,head_favored,1,0.04999999999999993,0.04025832555244324,0,1,0.125
919,tail_favored,head_favored,1,0.04999999999999993,0.044054580896686235,0,1,0.09375
920,tail_favored,tail_favored,0,0.04999999999999993,0.03166303558460415,0,1,0.0625
921,tail_favored,head_favored,1,0.04999999999999993,0.025941487706193644,0,1,0.09375
922,tail_favored,tail_favored,0,0.04999999999999993,0.04035087719298236,0,1,0.09375
923,tail_favored,tail_favored,0,0.04999999999999993,0.05881834215167553,0,1,0.0625
924,tail_favored,tail_favored,0,0.04999999999999993,0.11717501815541026,0,1,0.09375
925,tail_favored,head_favored,1,0.04999999999999993,0.07872185911401597,0,1,0.03125
926,tail_favored,tail_favored,0,0.04999999999999993,0.043909685086155614,0,1,0.03125
927,tail_favored,tail_favored,0,0.04999999999999993,0.07459580323357412,0,1,0.03125
928,tail_favored,head_favored,1,0.04999999999999993,0.010543515651874724,0,1,0.09375
929,tail_favored,tail_favored,0,0.04999999999999993,0.24047619047619034,0,1,0.1875
930,tail_favored,tail_favored,0,0.04999999999999993,0.12980599647266294,0,1,0.125
931,tail_favored,tail_favored,0,0.04999999999999993,0.05153160679476454,0,1,0.0625
932,tail_favored,tail_favored,0,0.04999999999999993,0.04999999999999993,0,1,0.15625
933,tail_favored,tail_favored,0,0.04999999999999993,0.15890652557319218,0,1,0.1875
934,tail_favored,head_favored,1,0.04999999999999993,0.08580246913580242,0,1,0.03125
935,tail_favored,tail_favored,0,0.04999999999999993,0.04787581699346399,0,1,0.03125
936,tail_favored,head_favored,1,0.04999999999999993,0.045029239766081974,0,1,0.0625
937,tail_favored,tail_favored,0,0.04999999999999993,0.06771585827313376,0,1,0.09375
938,tail_favored,tail_favored,0,0.04999999999999993,0.08267973856209154,0,1,0.125
939,tail_favored,tail_favored,0,0.04999999999999993,0.1583591331269349,0,1,0.15625
940,tail_favored,tail_favored,0,0.04999999999999993,0.08405572755417956,0,1,0.0625
941,tail_favored,tail_favored,0,0.04999999999999993,0.11501547987616095,0,1,0.125
942,tail_favored,tail_favored,0,0.04999999999999993,0.07390780873753011,0,1,0.0625
943,tail_favored,tail_favored,0,0.04999999999999993,0.10864197530864189,0,1,0.09375
944,tail_favored,tail_favored,0,0.04999999999999993,0.08938768489852078,0,1,0.15625
945,tail_favored,tail_favored,0,0.04999999999999993,0.06429499675113715,0,1,0.09375
946,tail_favored,head_favored,1,0.04999999999999993,0.06850705194358442,0,1,0.03125
947,tail_favored,tail_favored,0,0.04999999999999993,0.0642156862745098,0,1,0.0625
948,tail_favored,tail_favored,0,0.04999999999999993,0.15550887021475251,0,1,0.15625
949,tail_favored,tail_favored,0,0.04999999999999993,0.14270725834193315,0,1,0.0625
950,tail_favored,tail_favored,0,0.04999999999999993,0.07632534495279586,0,1,0.09375
951,tail_favored,tail_favored,0,0.04999999999999993,0.0045923632610939125,0,1,0.03125
952,tail_favored,tail_favored,0,0.04999999999999993,0.059595959595959536,0,1,0.09375
953,tail_favored,tail_favored,0,0.04999999999999993,0.11734006734006719,0,1,0.09375
954,tail_favored,tail_favored,0,0.04999999999999993,0.014224286205710368,0,1,0.125
955,tail_favored,tail_favored,0,0.04999999999999993,0.08543171654626747,0,1,0.1875
956,tail_favored,head_favored,1,0.04999999999999993,0.04477124183006531,0,1,0.0625
957,tail_favored,head_favored,1,0.04999999999999993,0.012962962962963065,0,1,0.03125
958,tail_favored,tail_favored,0,0.04999999999999993,0.05996732026143792,0,1,0.1875
959,tail_favored,head_favored,1,0.04999999999999993,0.056060606060606144,0,1,0.03125
960,tail_favored,tail_favored,0,0.04999999999999993,0.02140522875816986,0,1,0.125
961,tail_favored,tail_favored,0,0.04999999999999993,0.0009421702404158738,0,1,0.0625
962,tail_favored,tail_favored,0,0.04999999999999993,0.06289989680082553,0,0,0.0
963,tail_favored,tail_favored,0,0.04999999999999993,0.022144413320884015,0,1,0.125
964,tail_favored,tail_favored,0,0.04999999999999993,0.055291005291005224,0,1,0.09375
965,tail_favored,head_favored,1,0.04999999999999993,0.07779497764017895,0,1,0.09375
966,tail_favored,tail_favored,0,0.04999999999999993,0.10326797385620923,0,1,0.125
967,tail_favored,tail_favored,0,0.04999999999999993,0.07469135802469123,0,1,0.03125
968,tail_favored,head_favored,1,0.04999999999999993,0.0031953522149601454,0,1,0.03125
969,tail_favored,tail_favored,0,0.04999999999999993,0.07287581699346402,0,1,0.15625
970,tail_favored,tail_favored,0,0.04999999999999993,0.10370370370370363,0,1,0.03125
971,tail_favored,tail_favored,0,0.04999999999999993,0.04128540305010886,0,1,0.09375
972,tail_favored,tail_favored,0,0.04999999999999993,0.11862745098039207,0,1,0.15625
973,tail_favored,tail_favored,0,0.04999999999999993,0.06234567901234567,0,1,0.09375
974,tail_favored,tail_favored,0,0.04999999999999993,0.24401444788441684,0,1,0.21875
